Lieu de surveillance : Entité de classement;Lieu de surveillance : Entité de classement : Identifiant;Lieu de surveillance : Entité de classement : Rang du lieu;Lieu de surveillance : Entité de classement : Libellé;Lieu de surveillance : Mnémonique;Lieu de surveillance : Libellé;Coordonnées passage : Coordonnées minx;Coordonnées passage : Coordonnées maxx;Coordonnées passage : Coordonnées miny;Coordonnées passage : Coordonnées maxy;Coordonnées passage : Coordonnées redéfinies;Passage : Date;Passage : Jour;Passage : Mois;Passage : Année;Echantillon : Identifiant interne;Echantillon : Libellé du taxon support;Résultat : Code paramètre;Résultat : Libellé fraction;Résultat : Libellé méthode;Résultat : Libellé précision;Résultat : Valeur de la mesure;Résultat : Valeur qualitative;Résultat : Symbole unité de mesure associé au quintuplet;Résultat : Libellé unité de mesure associé au quintuplet;Résultat : Commentaires;Résultat : Identifiant
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;09/10/2006;09;10;2006;5346805;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1679893
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;23/10/2006;23;10;2006;5348739;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1689101
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;25/10/2006;25;10;2006;5348754;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;73.6;;mg.kg-1;Milligramme par kilogramme;;1689110
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;06/11/2006;06;11;2006;5348762;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1689156
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;07/11/2006;07;11;2006;5348766;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;45.7;;mg.kg-1;Milligramme par kilogramme;;1689172
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;14/11/2006;14;11;2006;5348768;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;46.5;;mg.kg-1;Milligramme par kilogramme;;1689179
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;26/11/2006;26;11;2006;5349337;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;59.1;;mg.kg-1;Milligramme par kilogramme;;1691043
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;26/11/2006;26;11;2006;5349338;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;62.8;;mg.kg-1;Milligramme par kilogramme;;1691044
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;26/11/2006;26;11;2006;5349339;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;63.3;;mg.kg-1;Milligramme par kilogramme;;1691051
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;29/11/2006;29;11;2006;5349345;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;48.5;;mg.kg-1;Milligramme par kilogramme;;1691078
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;06/12/2006;06;12;2006;5349615;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1692331
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;12/12/2006;12;12;2006;5350450;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;34.1;;mg.kg-1;Milligramme par kilogramme;;1695502
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;17/12/2006;17;12;2006;5350441;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;41.8;;mg.kg-1;Milligramme par kilogramme;;1695444
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;18/12/2006;18;12;2006;5350443;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1695465
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;08/01/2007;08;01;2007;5351783;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;48.8;;mg.kg-1;Milligramme par kilogramme;;1696669
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;08/01/2007;08;01;2007;5351784;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1696676
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;22/01/2007;22;01;2007;5352741;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;44.5;;mg.kg-1;Milligramme par kilogramme;;1700885
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;22/01/2007;22;01;2007;5352742;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1700884
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;05/02/2007;05;02;2007;5353388;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;48.6;;mg.kg-1;Milligramme par kilogramme;;1707046
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;05/02/2007;05;02;2007;5353389;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1707053
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;19/02/2007;19;02;2007;5353831;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;41.2;;mg.kg-1;Milligramme par kilogramme;;1708845
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;19/02/2007;19;02;2007;5353832;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1708852
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;07/03/2007;07;03;2007;5354835;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;38.4;;mg.kg-1;Milligramme par kilogramme;;1711223
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;12/03/2007;12;03;2007;5355108;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1712398
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;21/03/2007;21;03;2007;5355362;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;24.3;;mg.kg-1;Milligramme par kilogramme;;1713447
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;26/03/2007;26;03;2007;5355622;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;26.6;;mg.kg-1;Milligramme par kilogramme;;1714347
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;26/03/2007;26;03;2007;5355623;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1714354
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;10/04/2007;10;04;2007;5356320;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;26.8;;mg.kg-1;Milligramme par kilogramme;;1716464
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;10/04/2007;10;04;2007;5356321;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1716471
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;23/04/2007;23;04;2007;5356734;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;33.6;;mg.kg-1;Milligramme par kilogramme;;1717436
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;23/04/2007;23;04;2007;5356735;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1717445
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;09/05/2007;09;05;2007;5357173;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1718757
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;21/05/2007;21;05;2007;5357664;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1720592
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;29/05/2007;29;05;2007;5367963;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;19.9;;mg.kg-1;Milligramme par kilogramme;;1767672
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;05/06/2007;05;06;2007;5358732;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;7.2;;mg.kg-1;Milligramme par kilogramme;;1726420
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;11/06/2007;11;06;2007;5358921;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;5.1;;mg.kg-1;Milligramme par kilogramme;;1767826
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;11/06/2007;11;06;2007;5367966;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;57.2;;mg.kg-1;Milligramme par kilogramme;;1767827
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;18/06/2007;18;06;2007;5359056;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;2;;mg.kg-1;Milligramme par kilogramme;;1767829
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;02/07/2007;02;07;2007;5359779;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;1.6;;mg.kg-1;Milligramme par kilogramme;;1767835
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;16/07/2007;16;07;2007;5361062;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;1.8;;mg.kg-1;Milligramme par kilogramme;;1767839
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;23/07/2007;23;07;2007;5361073;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LQ;1;;mg.kg-1;Milligramme par kilogramme;;1769171
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;30/07/2007;30;07;2007;5361518;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1769174
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;13/08/2007;13;08;2007;5364448;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1769178
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;28/08/2007;28;08;2007;5364459;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LQ;1;;mg.kg-1;Milligramme par kilogramme;;1769182
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;03/09/2007;03;09;2007;5364469;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1769185
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;10/09/2007;10;09;2007;5364673;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LQ;1;;mg.kg-1;Milligramme par kilogramme;;1769301
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;10/09/2007;10;09;2007;5368065;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;55.5;;mg.kg-1;Milligramme par kilogramme;;1769300
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;25/09/2007;25;09;2007;5366181;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LQ;1;;mg.kg-1;Milligramme par kilogramme;;1769528
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;01/10/2007;01;10;2007;5367557;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LQ;1;;mg.kg-1;Milligramme par kilogramme;;1769562
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;02/10/2007;02;10;2007;5368194;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;41.3;;mg.kg-1;Milligramme par kilogramme;;1769572
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;08/10/2007;08;10;2007;5367567;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LQ;1;;mg.kg-1;Milligramme par kilogramme;;1769769
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;29/10/2007;29;10;2007;5371688;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LQ;1;;mg.kg-1;Milligramme par kilogramme;;1769997
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;06/11/2007;06;11;2007;5372846;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;37.8;;mg.kg-1;Milligramme par kilogramme;;1773916
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;12/11/2007;12;11;2007;5372871;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1773906
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;21/11/2007;21;11;2007;5373539;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;31.7;;mg.kg-1;Milligramme par kilogramme;;1773908
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;26/11/2007;26;11;2007;5373489;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1773881
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;06/12/2007;06;12;2007;5375149;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;21.3;;mg.kg-1;Milligramme par kilogramme;;1779683
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;11/12/2007;11;12;2007;5374618;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1777636
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;26/12/2007;26;12;2007;5375155;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;35.3;;mg.kg-1;Milligramme par kilogramme;;1779713
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;07/01/2008;07;01;2008;5376056;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1783257
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;07/01/2008;07;01;2008;5376057;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;15.1;;mg.kg-1;Milligramme par kilogramme;;1783292
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;14/01/2008;14;01;2008;5376065;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;17.8;;mg.kg-1;Milligramme par kilogramme;;1783335
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;21/01/2008;21;01;2008;5376684;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1786505
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;29/01/2008;29;01;2008;5376693;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;11.9;;mg.kg-1;Milligramme par kilogramme;;1786541
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;04/02/2008;04;02;2008;5377058;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1793097
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;11/02/2008;11;02;2008;5377069;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;17.1;;mg.kg-1;Milligramme par kilogramme;;1793135
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;18/02/2008;18;02;2008;5377520;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1795926
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;26/02/2008;26;02;2008;5377916;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;13.9;;mg.kg-1;Milligramme par kilogramme;;1797021
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;03/03/2008;03;03;2008;5377917;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1797028
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;17/03/2008;17;03;2008;5378351;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1798268
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;01/04/2008;01;04;2008;5379117;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1800419
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;14/04/2008;14;04;2008;5379667;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;1.6;;mg.kg-1;Milligramme par kilogramme;;1801926
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;28/04/2008;28;04;2008;5380835;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;2.8;;mg.kg-1;Milligramme par kilogramme;;1805938
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;28/04/2008;28;04;2008;5380836;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;44.4;;mg.kg-1;Milligramme par kilogramme;;1805939
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;12/05/2008;12;05;2008;5381444;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1808132
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;27/05/2008;27;05;2008;5381906;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LQ;1;;mg.kg-1;Milligramme par kilogramme;;1809868
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;16/06/2008;16;06;2008;5382645;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LQ;1;;mg.kg-1;Milligramme par kilogramme;;1812246
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;23/06/2008;23;06;2008;5382941;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LQ;1;;mg.kg-1;Milligramme par kilogramme;;1812953
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;30/06/2008;30;06;2008;5383268;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1813743
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;15/07/2008;15;07;2008;5384172;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1816694
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;28/07/2008;28;07;2008;5385378;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1820552
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;11/08/2008;11;08;2008;5385986;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1822564
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;25/08/2008;25;08;2008;5386581;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1827266
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;08/09/2008;08;09;2008;5387227;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;1828001
